Data,Valor,Identificador,Descrição,Categoria
26/12/2024,-148.99,e2ebf6e0-6faf-4b65-ba84-451bf464e439,Transferência enviada pelo Pix - SUPERMERCADO PAULO BEL,Supermercado
07/05/2024,-1692.32,a1a0d7cb-c23a-4a6d-a434-3353c72f671a,Compra no débito - Viagens,Viagens
10/11/2024,-36.99,29b16223-eeb1-4d36-95ca-3702dc54bb25,Compra no débito - Gás,Gás
17/12/2024,-484.25,9cabcf8b-4c16-434e-841c-ba21313fa761,Transferência enviada pelo Pix - Renner,Roupas
08/06/2024,-616.73,b273b4cb-034a-49bc-93d1-e20e050c911e,IPVA - Pagamento,IPVA
19/12/2024,1177.45,aac9c57e-6fec-45ab-9291-a9303e7c1ca8,PIX Recebido - Pensão Recebida,Pensão Recebida
22/01/2024,-117.45,4ecf09ee-6098-4c6c-87c7-005068933bef,Transferência enviada pelo Pix - Outros,Outros
19/09/2024,-209.33,617f07d5-fc47-440e-95a2-eaabd5ae4bde,Conta de Seguros,Seguros
26/05/2024,4518.73,fdb0f2e4-46a8-417d-80fb-c556e4373e3d,PIX Recebido - Salário,Salário
22/07/2024,-742.06,398eab02-d079-415c-af46-b03fb84daedb,Moradia - Pagamento,Moradia
15/12/2024,-29.8,e445d325-a3db-44f6-a7f1-4fdfb872ac01,Pagamento Uber via PIX,Transporte
04/05/2024,-75.92,cfd83821-6844-4669-b8a5-93c88d8ca41a,Conta de Livros,Livros
19/04/2024,-57.07,fc855983-9782-4410-b3c4-cec746d2c894,Bares - Pagamento,Bares
11/03/2024,1551.76,e8cfb149-113a-414c-978d-76415da28198,Depósito - Salário,Salário
21/08/2024,-178.37,c79de5b6-2593-4d15-9b95-bf3a6a66985b,Conta de Lazer,Lazer
07/07/2024,1224.72,b0d32956-e370-441a-8c62-b2908d4462d5,TED Recebida - Projeto freelance,Freelance
21/07/2024,-29.31,98a5a3fa-b4dd-449d-a4da-7a6b0a133274,Água - Pagamento,Água
24/05/2024,-265.2,f254ec9a-8732-45fa-87e7-8fafed66a98f,Transferência enviada pelo Pix - Outros,Outros
05/08/2024,-78.11,a73ae307-e149-42f9-a61d-90cc3b5e95c0,Transferência enviada pelo Pix - Livros,Livros
24/02/2024,-21.0,c3167f85-2649-42b5-9c66-6397fcfbfde5,Doações - Pagamento,Doações
12/03/2024,4294.0,9be6eb31-3766-431a-a4f8-f9c846106395,TED Recebida - Salário,Salário
04/09/2024,-149.77,95fa4fce-bde3-45b2-a09f-b3a6f6d6acf3,Transferência enviada pelo Pix - Cabeleireiro,Cabeleireiro
23/02/2024,-24.67,3d241ec4-eada-4c22-b974-89785eaef2ba,Conta de Livros,Livros
02/01/2024,-34.58,e9600daf-a1a9-487f-864d-e5e417a482e9,Spotify - Plano Premium,Streaming
23/09/2024,-18.71,8f4b1734-d606-4d82-8617-66dc8a4578b5,Spotify - Plano Premium,Streaming
16/03/2024,-128.27,444049cd-d620-431b-bcd8-08c2adc17034,Internet - Pagamento,Internet
31/01/2024,-281.05,590f6bbe-0aa4-4b31-8e3b-7362b36204ec,Saúde - Pagamento,Saúde
16/02/2024,-28.82,98a45f5b-1b61-4237-889c-90a414a1b73f,Compra no débito - PAGUE MENOS 243,Medicamentos
20/04/2024,-51.9,6a79f6c8-02d6-4894-8657-8a734f6be08f,Transferência enviada pelo Pix - Restaurantes,Restaurantes
07/06/2024,-26.75,cf2ff910-7dd3-4ea0-bf19-60995d1b23d6,Compra no débito - Spotify,Streaming
08/08/2024,-662.26,0ef6ec9b-26a4-4af6-bf35-04cf9e8a83e6,Cartão de Crédito - Pagamento,Cartão de Crédito
14/01/2024,730.92,3eda0efd-7fee-4a76-b666-03029065609f,PIX Recebido - Pensão Recebida,Pensão Recebida
31/08/2024,-20.77,4da73ae8-6327-41e9-bb2f-c774e74ef2da,Transferência enviada pelo Pix - Pacheco,Medicamentos
19/01/2024,-14.46,1fbc0ac1-07cc-4833-ba33-958bfd4b2fac,YouTube Premium - Plano Premium,Streaming
11/08/2024,-30.23,ad3a70bf-b7f5-4e8e-9d4d-3e982352884f,Reembolso recebido pelo Pix - Uber - 17.895.646/0001-87 - EBANX IP LTDA. (0383) Agência: 1 Conta: 1000752180-1,Transporte
25/11/2024,-126.51,7ace6312-e4ea-425c-9b91-cf6a730d4ac6,Transferência enviada pelo Pix - Material Escolar,Material Escolar
03/12/2024,-128.69,90381911-f8c4-4059-8826-fa3f04111bba,Conta de Cursos,Cursos
28/02/2024,-739.27,618487cf-3234-4f73-a617-df537a5f9a09,Conta de Financiamentos,Financiamentos
29/11/2024,1355.1,bba79c41-3e7b-402b-b862-57a67373627a,TED Recebida - Comissões,Comissões
24/11/2024,-575.58,02e5e407-85a0-4751-b288-85af06aa601c,Transferência enviada pelo Pix - Poupança,Poupança
23/09/2024,-361.23,df4008ee-3d59-4d0d-983e-17439cf8da27,Transferência enviada pelo Pix - Empréstimos,Empréstimos
09/05/2024,-117.82,bd050421-ab09-49c2-988e-43175787fa77,Conta de Doações,Doações
07/05/2024,433.43,d332f246-9f69-4c1c-8e78-a6df2df4430a,Transferência recebida pelo Pix - JOAO V O TEIXEIRA CORREIA - •••.593.083-•• - BCO DO BRASIL S.A. (0001) Agência: 374 Conta: 71394-5,Freelance
16/06/2024,-199.27,0a3a6b44-ee1b-41af-bbe9-0446ecc289f5,Compra no débito - Crianças,Crianças
24/02/2024,1578.13,364bae3f-c91c-4602-ad42-08b1368657ae,PIX Recebido - Bonificação,Bonificação
08/06/2024,368.01,f5f3fe9d-e79b-4936-b204-bccce375bdee,TED Recebida - Restituição IR,Restituição IR
26/01/2024,-78.29,f4617a2f-532c-41e5-a6a3-dd5daf4c106a,Compra no débito - ESPETINHO MICHEL,Alimentação
06/01/2024,100.31,e5a698d7-e4cf-4557-88dc-59b9a1ebe0a8,Depósito - Renda Extra,Renda Extra
02/09/2024,-38.22,f2fe29a0-f44e-4414-b5ce-32b675f82f39,Conta de Cinema,Cinema
06/06/2024,-85.55,3c70518d-4a5d-4bfa-abe3-4c3a879a5a23,Transferência enviada pelo Pix - Material Escolar,Material Escolar
22/06/2024,-135.87,88212a50-c0e6-48a6-9f92-facac815a00e,Material Escolar - Pagamento,Material Escolar
11/10/2024,1726.83,10afd2aa-5bd9-4798-b0fe-2b3855593231,TED Recebida - Salário,Salário
13/03/2024,-41.92,96b197bb-1d61-48a9-9133-e7fef823a146,Conta de Gás,Gás
20/06/2024,-1068.14,2526135a-ae08-4c0a-bd80-3a4e87a11ec7,Transferência enviada pelo Pix - Impostos,Impostos
23/04/2024,3794.98,2d3bf2b0-0072-4a8a-83ef-d7ac800d9155,Depósito - Salário,Salário
14/04/2024,415.6,ea74b79d-173a-40f5-b8be-d2393b2c3981,CDB - Investimento,Investimentos
16/04/2024,1945.03,6d883621-bf86-49fe-a99e-54ea77c9691c,PIX Recebido - Bonificação,Bonificação
03/07/2024,4254.97,979c7bf3-92c1-4d33-be70-79614df5690d,PIX Recebido - 13º Salário,13º Salário
18/08/2024,554.59,f63491f9-247c-4991-8d64-ebb6f555c662,Transferência Recebida - Vendas,Vendas
24/02/2024,-34.84,1f20e528-199b-409a-9815-f307f0c85eff,Transferência enviada pelo Pix - Água,Água
12/01/2024,-57.87,04a9a268-e75e-465d-bbb4-41d29e78e2c4,Conta de Supermercado,Supermercado
29/02/2024,-246.1,16879679-766a-4303-93e2-ed7b944ac983,Compra no débito - Plano de Saúde,Plano de Saúde
26/02/2024,-216.3,51a68234-23c5-4e95-a892-ed22376e10e4,Terapia - Pagamento,Terapia
05/09/2024,-46.57,9f362f28-2255-4b14-9702-d9476ba3c147,Cinema - Pagamento,Cinema
29/01/2024,-174.23,b851fd6d-4188-43ee-a962-13c26591d552,Compra no débito - Seguros,Seguros
07/12/2024,-229.82,a3acc687-8dc7-494e-a772-b4a66e22e38a,Transferência enviada pelo Pix - Plano de Saúde,Plano de Saúde
17/11/2024,2107.3,9993b072-e58d-4fc9-95f2-8dfb75a437f0,Tesouro Direto - Aplicação,Investimentos
21/01/2024,1931.03,d91ed918-0dd2-4dd7-87b8-fa641e3bc6d2,Transferência Recebida - 13º Salário,13º Salário
20/08/2024,-1127.7,0e522e57-7189-4ee2-989d-1d25d8979bfe,Compra no débito - Empréstimos,Empréstimos
05/11/2024,1843.91,b49cf421-4c8f-4018-8d2c-f37bda8fc9d8,PIX Recebido - Salário,Salário
14/10/2024,-19.41,c44fa77d-980c-4a80-a4e3-4ae438cae7da,inDriver - Viagem,Transporte
20/09/2024,-254.08,c064a200-7f94-4b37-9b9d-53cc42449d87,Conta de Sapatos,Sapatos
28/03/2024,-244.33,f7dcac20-f2c3-4e2e-8161-d9bfdd7e036f,Compra no débito - Plano de Saúde,Plano de Saúde
14/07/2024,-294.3,27e16b2a-a09e-4d28-a237-5f6b97fb5e5e,Transferência enviada pelo Pix - Sapatos,Sapatos
20/06/2024,-1993.16,1ee83a7e-df08-4183-ab6c-df77952413fc,Conta de Aluguel,Aluguel
07/10/2024,-98.73,1ea7b2dd-c6e2-48eb-a640-11c746853ed9,Compra no débito - Saúde,Saúde
08/07/2024,-108.98,a2d99940-5111-4510-890b-8416ef0de0b7,Transferência enviada pelo Pix - Moradia,Moradia
06/10/2024,-1735.63,002799a1-6351-4b77-80d7-ba9acb6db00f,Compra no débito - Financiamentos,Financiamentos
21/12/2024,-207.41,ecf90556-b99d-4ce7-b14f-f305820427e9,Conta de Terapia,Terapia
18/09/2024,1699.91,ad5a049b-4d25-4431-9ed2-228a284c979b,Transferência recebida pelo Pix - JOAO V O TEIXEIRA CORREIA - •••.593.083-•• - BCO DO BRASIL S.A. (0001) Agência: 374 Conta: 71394-5,Freelance
06/08/2024,-1206.35,e4da8068-2fca-4849-b2be-482a55447330,Transferência enviada pelo Pix - Financiamentos,Financiamentos
29/11/2024,-17.15,2f3f3f82-8f2d-4dcd-a165-daceb27baaaf,Outros - Pagamento,Outros
19/11/2024,-251.13,37dde0c3-92ed-41f9-9046-4b79f1c29112,Conta de Previdência,Previdência
17/09/2024,-556.37,9d96d5b5-9835-47f9-b2a5-d64720af0075,Conta de IPVA,IPVA
16/09/2024,-42.81,47b3f8b7-89b9-48fd-a0a2-6c4ce19115e7,Compra no débito via NuPay - Uber,Transporte
01/04/2024,-2292.94,69324aab-6cc8-4da4-ba1b-b062ca350f82,Transferência enviada pelo Pix - Viagens,Viagens
18/09/2024,-151.74,5ac2f982-b82e-41a9-a61d-358eb2a91e6b,Conta de Outros,Outros
09/07/2024,3005.16,08f859c1-dada-43d9-8db0-1f31bbf47603,Depósito - Férias,Férias
28/10/2024,-68.6,a595b45b-9823-45b5-b14e-936a4e38281b,Compra no débito - Telefone,Telefone
26/09/2024,-151.03,4ff4869d-f737-4eba-affb-5498c6641f50,Conta de Presentes,Presentes
15/11/2024,-149.55,1ff8a91d-67b2-425f-bc82-30c139c6ee02,Conta de Material Escolar,Material Escolar
13/08/2024,-63.99,6b28254c-e245-43b7-82a4-bf948d7b7c15,Transferência enviada pelo Pix - Gás,Gás
22/10/2024,-1907.99,a02e4de9-aadb-4dda-a4ab-c380e6a01f85,Viagens - Pagamento,Viagens
27/11/2024,-67.7,40c6af88-ab0f-477d-80a8-265b5a05f25a,Transferência enviada pelo Pix - Combustível,Combustível
04/09/2024,-106.5,d5a784de-f458-441b-8533-9eac62833c6e,Transferência enviada pelo Pix - Internet,Internet
28/03/2024,428.75,80c952fe-c2d8-4886-858e-d4bd5443980d,Transferência Recebida - Comissões,Comissões
07/12/2024,-173.33,ea1f2cd8-aebf-42ff-8f16-72ddd611b3c4,TAKE A CASE - Compras,Supermercado
15/05/2024,-15.31,7a2e235d-2b82-4be0-8bbd-a676d6edc2cf,Transferência enviada pelo Pix - Uber - 17.895.646/0001-87 - EBANX IP LTDA. (0383) Agência: 1 Conta: 1000752180-1,Transporte
25/04/2024,-385.15,b8819c20-07da-43df-9c71-98c8d7ca821b,Compra no débito - Cursos,Cursos
01/10/2024,679.84,80c30846-3e61-4eb6-bc78-e6345f3bbb59,Depósito - Vendas,Vendas
17/07/2024,-145.56,6feb309d-05da-4a2d-b0e9-7627d5c51927,Compra no débito - SUPERM SAO LUIZ,Supermercado
16/05/2024,-94.58,d8b5d980-4564-4e36-994b-c7ee8da70d65,Compra no débito - Presentes,Presentes
30/03/2024,-105.46,326c24d0-225d-473a-841c-3614fe0fc494,Transferência enviada pelo Pix - BOM VIZINHO,Supermercado
05/12/2024,-34.28,b5af8d83-ba03-4b77-832f-503975d1e886,Compra no débito - Água,Água
14/03/2024,-135.48,94a447f9-7ce8-4c79-8e0a-2a4e9aee9549,Compra no débito - Restaurantes,Restaurantes
04/01/2024,-18.52,9b9d0426-681e-473f-9271-f65cebc6490e,Conta de Cinema,Cinema
10/10/2024,-257.74,ba889f4f-495d-4973-b100-372dc35c423f,Conta de IPVA,IPVA
25/03/2024,-42.71,b8a2ebbd-a7a1-43e6-a3a6-d0b23ac058b8,Livros - Pagamento,Livros
01/12/2024,-278.6,75375875-98e7-49b5-9a5b-7213e0c8dfd7,Renner - Vestuário,Roupas
18/09/2024,-61.87,c09527c2-1b32-437e-a176-a0bd64b4e922,Supermercado - Pagamento,Supermercado
14/11/2024,-71.64,765082fd-7883-4866-80b2-c2969e65f746,Compra no débito - Multas,Multas
10/10/2024,-60.4,59377a61-0fd1-46d5-a38f-bd50482edef2,Conta de Pets,Pets
09/11/2024,968.97,2badcc61-c6cd-4920-baea-8cbfb061808d,TED Recebida - Vendas,Vendas
25/05/2024,-108.46,f89f5d30-e384-45f5-8a8b-cdaa7beabfea,Conta de Academia,Academia
24/06/2024,-48.73,f7d45edc-1b55-41bb-9732-e19178be6eea,Posto São Cristóvão - Abastecimento,Transporte
10/02/2024,-1686.23,5dc7e2b7-3650-4d90-b3da-cc336a6447ee,Cartão de Crédito - Pagamento,Cartão de Crédito
30/09/2024,-21.6,10e3c86c-bbbd-4da1-9aa3-1a90ebd9a298,Cinema - Pagamento,Cinema
29/07/2024,6456.84,dbe79e82-b77d-4679-b538-cb94a2011951,Transferência Recebida - 13º Salário,13º Salário
01/07/2024,-140.41,67db36c4-3795-4658-9e4b-715f60075689,Conta de Presentes,Presentes
17/12/2024,-169.58,d5e21db8-5087-44c0-8a9e-be53627dc9af,Carrefour - Compras,Supermercado
16/10/2024,-258.68,4db44c7a-d794-4db3-b5ef-02a3156d7834,Transferência enviada pelo Pix - Sapatos,Sapatos
11/07/2024,-210.1,03fb0766-3e60-44ba-843c-0c6d2dc31057,Compra no débito - Sapatos,Sapatos
26/08/2024,-66.96,81c094ce-b117-4f68-a932-f4454ab79a3d,TARDELLI RESTAURANTE - Refeição,Alimentação
11/12/2024,-76.4,d06ddc2e-2d7f-476f-8f4f-0e999285e5bf,Transferência enviada pelo Pix - Telefone,Telefone
05/12/2024,-85.0,7805c036-0796-49fb-8fe2-54efec1c3671,Transferência enviada pelo Pix - Sapatos,Sapatos
22/06/2024,-73.8,111eb42b-c496-43f5-9cda-817630557ad0,Compra no débito - Assinaturas,Assinaturas
17/12/2024,-93.02,8b6c7a6f-daeb-4f36-b60c-dc61b1ad1e69,Transferência enviada pelo Pix - Bares,Bares
07/10/2024,480.95,11c9ba98-38c7-4732-925d-0f4b21f9c99c,Depósito - Pensão Recebida,Pensão Recebida
02/04/2024,-130.77,78ca98ed-8fe8-4f96-87bc-3f9860be0416,Material Escolar - Pagamento,Material Escolar
05/11/2024,-313.15,1a4a60c1-f6b1-4b78-8908-bfb721098d51,Transferência enviada pelo Pix - Viagens,Viagens
01/08/2024,-800.6,ef5dfd3d-9f8a-4b37-87d5-8abb790c5787,Compra no débito - IPVA,IPVA
09/07/2024,-241.9,5794f4a6-37fb-40da-9e0f-dad789a3a1c9,Compra no débito - Saúde,Saúde
31/01/2024,-66.86,590ae3d4-8fee-42be-af16-0508554af136,Conta de Água,Água
29/05/2024,4665.56,48360fbc-b9ab-45e8-990b-69c8d83089b6,PIX Recebido - Férias,Férias
17/04/2024,-48.09,483d001e-70d9-43a4-b4e5-63afdbd9c6f0,Netflix - Assinatura mensal,Streaming
08/02/2024,-36.0,f87ac5d9-f11a-4218-8c6f-6a2df909cf01,Compra no débito - Assinaturas,Assinaturas
29/03/2024,-57.93,60652442-34fa-488d-a036-a3841b7d2762,Transferência enviada pelo Pix - Material Escolar,Material Escolar
18/08/2024,1594.6,3ead4a15-fc9e-48fa-9558-94ff9bdad89d,Transferência Recebida - Restituição IR,Restituição IR
09/04/2024,-32.63,8e75ea1c-c015-4ded-bf95-2589b4ec7b7a,Transferência enviada pelo Pix - CAFE PREMIUM,Alimentação
07/05/2024,-25.53,cd4b3b02-5897-4eed-94f7-5fb6cd3e2a3e,Conta de Cosméticos,Cosméticos
09/08/2024,-485.36,37981c4d-fa12-410b-b894-7426f3b801ce,Compra no débito - Renner,Roupas
07/03/2024,-24.02,9751c1d7-05c0-4c9e-8364-0e79dd9a26bb,Gás - Pagamento,Gás
07/02/2024,-547.23,8be2377d-2247-44f5-9a8d-b942aadc353c,Educação - Pagamento,Educação
24/11/2024,-56.26,02bf9f5f-553b-4654-bb23-324b33ea3fa6,Extra - Compras,Supermercado
22/02/2024,-1187.14,2c17fdad-5f8d-48e2-8143-4d3d31b6b997,Transferência enviada pelo Pix - Cartão de Crédito,Cartão de Crédito
10/01/2024,-375.73,da0420fc-2781-4ed4-987f-3817c0ef3956,Transferência enviada pelo Pix - Renner,Roupas
19/02/2024,-318.51,0a1858f8-fa8c-4127-a335-e06b1e6d5eef,Moradia - Pagamento,Moradia
27/06/2024,906.39,3e4336af-a314-42af-b06a-56aba666af76,Transferência recebida pelo Pix - DIGITAL COLLEGE FORTALEZA LTDA - 43.082.596/0003-90 - ITAÚ UNIBANCO S.A. (0341) Agência: 8142 Conta: 98166-4,Freelance
02/11/2024,-1393.97,de564439-8986-4bab-8983-55101fe0b67e,Compra no débito - Financiamentos,Financiamentos
14/09/2024,-32.39,115cfd53-3235-43bc-b1db-ff26174faf20,Conta de Presentes,Presentes
14/08/2024,-182.92,dbdba9fa-9fd2-4598-9809-f29bf38b41d2,Transferência enviada pelo Pix - Crianças,Crianças
04/08/2024,821.19,b55bae9e-7bb7-4074-ab3f-29ad5c1dc796,PIX Recebido - Aluguel Recebido,Aluguel Recebido
10/02/2024,-28.22,55fc7f44-7010-41ae-aa9c-b7184da30aa1,Conta de Bares,Bares
24/03/2024,6173.78,c40ac238-4710-4e7c-bd45-9c637c28b335,Depósito - 13º Salário,13º Salário
05/08/2024,2707.02,9eab0896-d64e-4d88-805f-8df5a03a12a6,PIX Recebido - Bonificação,Bonificação
03/09/2024,-606.8,944725cc-441b-4930-8423-76ffa69c0136,Transferência enviada pelo Pix - Previdência,Previdência
21/05/2024,-173.45,e777f6b2-3e61-4b47-b150-59e39ca1b402,Transferência enviada pelo Pix - NUVEI DO BRASIL INSTITUICAO DE PAGAMENTO LTDA. - 13.492.000/0001-06 - DOCK IP S.A. (0301) Agência: 1 Conta: 4701-7,Energia Elétrica
15/08/2024,-208.59,b6f7035d-f70b-4a49-9db0-496be76e68b7,Compra no débito - Cursos,Cursos
29/08/2024,-188.18,1dedcb76-0316-4f38-a4f2-b3ad2ccbfcc7,Compra no débito - Impostos,Impostos
20/09/2024,-394.41,752b2f29-0daa-41a3-bfb8-8f3ab5ab3562,Transferência enviada pelo Pix - Poupança,Poupança
07/09/2024,180.05,707a3072-44bc-4aa9-8d64-b23d2999a9ce,Transferência Recebida - Renda Extra,Renda Extra
21/10/2024,-815.77,3499e32b-28ab-4245-8057-d2cc0bcfbf3a,Conta de Impostos,Impostos
19/08/2024,-84.38,f31c0348-7a02-42db-a450-dcab6c7eccf1,C&A - Vestuário,Roupas
29/03/2024,1268.2,55cab159-2836-4e31-9da9-141b62f95ab6,TED Recebida - Bonificação,Bonificação
26/05/2024,-140.78,6d0d3695-4fe9-4e85-9b6c-7de96db51e6f,Compra no débito - Internet,Internet
22/11/2024,-1148.06,fb74a161-9310-4f6c-88c1-c26aa3eec9ea,Conta de Poupança,Poupança
07/01/2024,914.47,a02fc735-ba19-4c0b-9ec8-283844185a91,TED Recebida - Comissões,Comissões
02/02/2024,-145.46,042a2211-5b98-481f-b1d0-811996759531,Conta de Internet,Internet
08/03/2024,-143.75,2c9bdb6c-6ff9-427f-8332-4eb3a230fc24,Transferência enviada pelo Pix - Jogos,Jogos
28/11/2024,-44.45,297eb4c1-ef15-46c7-8fb2-3d5298865901,Compra no débito - Alimentação,Alimentação
18/05/2024,-266.47,1a7a359f-4707-400d-8c5a-89ed4fb4ce5b,Compra no débito - C&A,Roupas
22/01/2024,-49.72,51b61cc9-bd71-4c83-ab33-c2e161bb6c3b,Compra no débito - Cinema,Cinema
01/06/2024,-430.41,c9d980a0-7ef9-4c68-86cb-28c3dbdd72bb,Compra no débito - C&A,Roupas
25/09/2024,404.23,4c380a40-640a-4975-b4f9-889ea0e53594,PIX Recebido - Restituição IR,Restituição IR
06/02/2024,-124.01,321eb698-c1ea-431c-a7a5-0b5fdc21a1fe,Compra no débito - Cartão de Crédito,Cartão de Crédito
29/02/2024,-511.91,5c39df52-9dfb-46d8-83e6-51f5e570545a,Previdência - Pagamento,Previdência
02/11/2024,-259.31,d89af93f-a466-4204-85cc-1dfd8d2bc76c,Transferência enviada pelo Pix - Saúde,Saúde
05/11/2024,-37.91,2f2ddc77-af79-4a29-a64d-0ef40e651785,Assinaturas - Pagamento,Assinaturas
11/09/2024,-92.16,24902d41-a796-411c-8b3f-02161621a0f8,PAGUE MENOS 243 - Medicamentos,Medicamentos
03/10/2024,1081.72,ff803b0a-7016-4e3c-aa55-4da72d330fb0,TED Recebida - Restituição IR,Restituição IR
08/11/2024,4973.97,572e837f-bda8-4648-8a3c-b6c41fda5ad4,Transferência Recebida - 13º Salário,13º Salário
11/09/2024,2605.13,63791c34-020c-43fd-9778-3b1f0d07bab0,Depósito - Salário,Salário
14/11/2024,-172.51,566ca7c5-c4e0-4d8c-8ba5-300e6196372d,Compra no débito - Energia Elétrica,Energia Elétrica
09/11/2024,-1469.43,38d415d5-4bf3-48e8-8f2b-cb698d655ee9,Compra no débito - IPVA,IPVA
01/01/2024,-1300.08,43b27c85-0607-4471-b088-fbf22c2f3552,Compra no débito - Poupança,Poupança
17/01/2024,-955.8,44b7557d-ba35-405a-ac51-f6f90118df95,Transferência enviada pelo Pix - IPTU,IPTU
09/06/2024,-110.58,d4cf286d-afed-431c-8a2f-105bee0563c3,Compra no débito - Material Escolar,Material Escolar
20/06/2024,1023.01,3eef9196-628f-4b9b-a719-ef349325a5b3,TED Recebida - Restituição IR,Restituição IR
28/09/2024,-280.08,1ad52f32-d181-401a-8b29-54492156c167,Plano de Saúde - Pagamento,Plano de Saúde
24/11/2024,-124.85,87986561-2e53-4c55-b6a4-ff660e1bba83,Cabeleireiro - Pagamento,Cabeleireiro
28/08/2024,764.82,ce4ccaf2-b44d-4149-a9c5-7668bf3a8b06,Depósito - Serviço prestado,Freelance
14/09/2024,-51.66,d123918c-15a8-4a3e-a55e-a0e33cd31565,Combustível - Pagamento,Combustível
01/05/2024,-14.87,dcf9b43f-b60e-4677-a7ac-bd3a2b192685,Transferência enviada pelo Pix - Alimentação,Alimentação
10/04/2024,-11.41,e807c3f4-907a-481a-acdd-ab5263339150,Outros - Pagamento,Outros
16/04/2024,-101.55,353033ad-ebfd-4162-937e-072656dd7b84,Compra no débito - Restaurantes,Restaurantes
08/10/2024,855.3,664e5a54-e57f-44b6-aa58-9763cb2a3140,Depósito - Serviço prestado,Freelance
04/06/2024,-279.27,72cca7b9-3630-4d06-bf4b-adf25b1a2b1e,Conta de Presentes,Presentes
07/09/2024,-192.34,993c6ca9-3f1d-45e1-b6a1-209f605b325c,Supermercado - Pagamento,Supermercado
25/05/2024,833.72,9ee50325-aec9-4c74-b399-e135a623008d,TED Recebida - Vendas,Vendas
20/02/2024,-126.16,a15d0f35-f5a5-4402-8b7b-7fdc89c39f9a,Transferência enviada pelo Pix - Jogos,Jogos
22/01/2024,-285.02,88eef535-6fb3-4252-88f3-f39a225cd3fd,Compra no débito - Presentes,Presentes
15/06/2024,2701.37,71a54e24-5289-4c96-a0de-ab682a8995a5,Depósito - Férias,Férias
18/12/2024,-1361.78,618d351f-c438-4e81-b1fb-54a85ebe8ea3,Conta de IPVA,IPVA
25/01/2024,-47.83,550ab441-27de-46c3-8eb2-f40399d4c28e,Assinaturas - Pagamento,Assinaturas
15/09/2024,1579.78,5d14a4b9-25e1-444a-90a0-efa0307c978c,TED Recebida - Restituição IR,Restituição IR
19/02/2024,-179.2,1af49761-6cd5-4262-8e9f-6b389ec52377,Outros - Pagamento,Outros
26/10/2024,7018.4,5cb1a9ba-ac4b-4827-b8e6-3123bfed91b9,Transferência Recebida - Salário,Salário
22/12/2024,-20.66,5402ed11-da14-426a-ab26-f3d81a35402b,Drogasil - Medicamentos,Medicamentos
03/12/2024,593.47,a9e00c52-b451-4019-becb-33dd3f7034e8,PIX Recebido - Comissões,Comissões
30/11/2024,4002.0,f7d5a896-eda9-4db8-99e6-c2978f9f5033,TED Recebida - Férias,Férias
12/08/2024,-28.27,4d8ea000-5822-46ba-bb1b-31b53c1217bd,Transferência enviada pelo Pix - Água,Água
02/09/2024,-1270.61,c28e0d84-b1e2-49d3-91a6-c87abc56be25,Empréstimos - Pagamento,Empréstimos
06/03/2024,-79.01,33949a8c-079f-48d0-a152-7a443f702723,Compra no débito - Livros,Livros
06/04/2024,2584.77,a052980b-3758-4811-9b6d-ddb98e238df1,Transferência Recebida - Aluguel Recebido,Aluguel Recebido
29/07/2024,-389.14,565de292-2184-42b8-98d1-b26741e0f167,Conta de Previdência,Previdência
14/10/2024,-23.81,4572c68e-5edf-4462-8d6f-7158060e4e2b,YouTube Premium - Plano Premium,Streaming
20/02/2024,6169.89,ec75275b-6a08-438f-b53f-44dc0d7eb64c,PIX Recebido - Salário,Salário
13/03/2024,-1572.36,e2c513a7-538f-485a-937b-ca51559fdb45,Transferência enviada pelo Pix - Aluguel,Aluguel
20/08/2024,-66.69,5fa29379-f155-460a-a916-ddb6758bee54,Compra no débito - Gás,Gás
18/03/2024,-1276.4,88d1e877-bf2a-47b4-9315-7ffedd5df0ae,Compra no débito - Viagens,Viagens
01/07/2024,-18.55,5dcdcaa6-8160-465a-a668-b2c790534c17,Assinaturas - Pagamento,Assinaturas
09/10/2024,2120.75,0705a491-3678-485f-b151-5c93274639ac,Tesouro Direto - Aplicação,Investimentos
06/06/2024,-127.89,15e43390-a8b2-463f-aa8d-fe7c89b1b9a3,Transferência enviada pelo Pix - Moradia,Moradia
02/05/2024,151.39,21594b76-28f8-49cf-ab93-6d9a1dbaa667,TED Recebida - Comissões,Comissões
28/02/2024,-53.67,d188ad9e-03f6-4db8-a38b-f3a2cac62e2f,Compra no débito - Academia,Academia
07/05/2024,-135.54,e377d54b-3d93-4063-b509-395c93c74054,Transferência enviada pelo Pix - Cabeleireiro,Cabeleireiro
31/05/2024,-68.1,785968a1-9f9e-4d9a-8eaf-3729e9f943b5,Compra no débito - Presentes,Presentes
08/06/2024,6160.01,b2dfe748-86d9-432a-ae54-2f43c0e813c7,Transferência Recebida - 13º Salário,13º Salário
05/12/2024,-390.53,23ad0943-cef7-48fa-a3cc-6ad03485011e,Compra no débito - Crianças,Crianças
23/02/2024,-1053.74,eb135652-b22a-4873-aa63-98da7144b955,IPVA - Pagamento,IPVA
04/11/2024,-68.09,6c63585a-f78a-47b9-902d-a8f5ad655692,Telefone - Pagamento,Telefone
03/05/2024,274.13,af03ef25-2b21-4a2e-ba4a-4f636bf356fb,Aplicação RDB,Investimentos
18/05/2024,-92.86,475ea103-909b-4195-87ee-fb5feb0cdc49,Outros - Pagamento,Outros
