Data,Valor,Identificador,Descrição,Categoria
30/04/2024,-141.48,24cb15b7-5f10-44ea-aba5-76cf94b3b57f,Pagamento BIG via PIX,Supermercado
20/12/2024,-201.95,5dcc9e7b-9919-45d0-ab06-c1ed26214cd6,Pet shop,Pets
20/10/2024,-63.57,e80412f3-b6bd-46e5-b34a-8782017bc23b,Pacheco - Consulta,Medicamentos
10/05/2024,-147.93,f7f74266-b059-4cb7-ba1b-781a9d61eb95,Lounge bar,Bares
18/11/2024,-577.84,93eb0597-8dfd-41b5-a84a-1c8b153eafbd,Fatura plano de saúde,Plano de Saúde
15/07/2024,-314.16,447b2d97-1e20-4a4c-bb23-dc6288f36401,Amil,Saúde
28/03/2024,-309.27,dad55a89-3733-420f-ade3-aacaa30b945e,Transferência enviada pelo Pix - CPFL Energia,Energia Elétrica
19/07/2024,4411.28,f61ba760-8552-4c41-94b9-6e2484d9905f,Depósito - Bonificação recebida,Bonificação
22/08/2024,-265.76,4e9754cf-9809-44c5-9a7d-9a7e1c35813a,Transferência enviada pelo Pix - Fundo previdência,Previdência
01/02/2024,798.71,4e6f8751-fe8c-4db5-bad3-a74293f3a4fb,PIX Recebido - Restituição IR,Restituição IR
25/04/2024,-547.28,77f32fd1-4236-49d7-baff-06e6c05cd890,Contribuição previdência,Previdência
09/11/2024,8414.46,3c335bd6-5277-4af3-b112-d451072ba202,TED Recebida - 13º Salário,13º Salário
18/10/2024,-216.8,d34f5952-c634-4934-b552-50b6aba0868f,Transferência enviada pelo Pix - Empréstimo consignado,Empréstimos
28/06/2024,-1723.67,915223bf-5af3-470f-acfd-83cbca331908,ISS serviços,Impostos
29/06/2024,-111.26,5fa6d9cf-bd19-4f09-9900-9aa03e5bd559,Transferência enviada pelo Pix - Reserva de emergência,Poupança
11/05/2024,-219.74,e815593b-0eac-4827-bab2-d932f1dbfdd7,Transferência enviada pelo Pix - Curso de culinária,Cursos
15/12/2024,633.09,9a3e72de-edca-45a6-83c6-089340f1203b,Depósito - Aluguel recebido,Aluguel Recebido
14/08/2024,-90.87,43e3e806-54c5-460f-b740-e8aee8b6f973,Algar Telecom - Plano Básico,Internet
15/11/2024,-183.72,3a418971-93d8-4342-9b96-56cef70e809b,Zoológico,Lazer
03/12/2024,-46.53,8d9cf61a-5373-4820-bcd4-02faa8168537,Transferência enviada pelo Pix - Teatro,Lazer
19/06/2024,-13.23,77ee796b-a471-428b-ab4e-12278da7980e,Pagamento 99 via PIX,Transporte
27/01/2024,-232.95,6cc702e3-5281-4929-9871-5a8690f2f5cf,Pagamento Unimed via PIX,Medicamentos
02/10/2024,-77.74,e4c1bcae-5875-412b-80ec-bdd5b894fbac,Doação igreja,Doações
08/06/2024,-1397.91,e2ad34e5-784f-4906-903c-37187502db76,IPTU residencial,IPTU
09/02/2024,1783.23,ccde3b19-d58b-4538-b306-48535548d817,PIX Recebido - Comissão de vendas,Comissões
22/04/2024,-4082.99,e9d411f1-647c-415e-a6c5-c6e7d07fea43,Excursão turística,Viagens
06/08/2024,-163.04,52873167-80f1-44aa-9547-7534895fdcec,Transferência enviada pelo Pix - Tênis Nike,Sapatos
06/11/2024,-1019.08,62a939b9-89e4-4630-8f2c-81ee1c78dfc3,Compra no débito via NuPay - Guardar dinheiro,Poupança
24/11/2024,-109.09,568de308-538b-4685-af8b-ace8cdb8ddf5,Compra de livro didático,Livros
19/06/2024,-161.87,7ece9d11-837d-4059-8d38-0ec9066976b0,Transferência enviada pelo Pix - Plano de saúde Bradesco,Plano de Saúde
24/03/2024,-109.67,5cf910f6-47e5-487d-b094-a83908bdb49c,Transferência enviada pelo Pix - Terapia de casal,Terapia
01/07/2024,-165.71,ad942253-aec0-4d6b-a792-61a7baf59023,Material didático,Material Escolar
18/05/2024,946.84,597312b4-cbea-4610-811f-a5a8e5edec07,TED Recebida - Comissão,Comissões
27/12/2024,-96.5,02d3bce3-7802-401f-9d97-704d7c8a1f61,Transferência enviada pelo Pix - Compra de livros escolares,Livros
04/08/2024,-207.58,2e27b7ea-3050-4033-b7e5-b3f9ddbca943,Levis,Roupas
02/08/2024,-62.64,a8619648-a279-49a2-bb9a-1f1a3c0f23d6,Domino's - Pedido,Alimentação
05/11/2024,-170.61,faa3e9e3-a916-462f-a9ce-deaa92989f0c,Compra no débito - Infração de trânsito,Multas
15/01/2024,-703.72,f0929e24-7bc7-49ed-921c-fa0c9cce829c,Compra no débito - Seguro viagem,Viagens
10/03/2024,-851.55,ce3472df-a237-45ec-abad-13be0b61978f,Transferência enviada pelo Pix - Curso de natação,Crianças
27/01/2024,1375.87,f659aee4-ac07-4314-af23-a3b8d3cef3ed,PIX Recebido - Restituição IR,Restituição IR
20/04/2024,-545.03,c32df54d-6148-4a77-bd60-9b8b56e6ffd0,Material escolar,Crianças
17/04/2024,-1981.35,2a071329-c9b8-4767-8152-de95a9128979,Transferência enviada pelo Pix - Colégio particular,Educação
19/04/2024,-77.05,043479bb-4924-451f-92c1-5aa7e270fda5,Compra no débito via NuPay - Batom e gloss,Cosméticos
18/06/2024,-208.1,282f4faf-5c26-47fc-86b9-604c993d1765,Compra no débito via NuPay - Nike,Roupas
03/02/2024,-75.66,8c25d0f5-93f8-4535-8c81-81ade3366216,Transferência enviada pelo Pix - Celular,Telefone
17/11/2024,-221.5,fd74c485-3fe1-497f-9730-a0881375b4a7,Compra no débito via NuPay - Plano de saúde Hapvida,Plano de Saúde
14/08/2024,-99.3,95f45483-548e-434a-a2e7-56ecc99713f9,Transferência enviada pelo Pix - Burger King,Alimentação
13/08/2024,-43.41,2896f73b-cf69-4f5a-add7-1041e8347522,Compra no débito via NuPay - Compra de jogo,Jogos
14/11/2024,-257.36,6c29ad8f-1138-4338-b7d0-dbbc5bec5c0c,Plano previdenciário,Previdência
09/02/2024,-1871.94,d5ffbf2e-8492-4aa3-84af-a1f0f3480cd7,Compra no débito - Reserva de emergência,Poupança
29/08/2024,-754.46,bc7966e5-cf0b-4a08-af18-878eabd88582,Segurança predial,Moradia
03/02/2024,4323.13,eea3baec-c474-4109-9fa6-baf114210e50,Crédito em conta - 13º Salário,13º Salário
02/11/2024,-4122.81,cbd58e98-36b8-4f24-9f5a-3ffc0c45a93a,Aplicação CDB,Investimentos
25/07/2024,3956.67,1397473a-7989-433f-bf22-e4c97a2d879a,TED Recebida - Férias,Férias
26/02/2024,4773.41,9c869ec2-391d-4208-879b-81386b97a937,TED Recebida - Férias,Férias
05/05/2024,-95.73,53d508d3-9b17-443a-bcfd-6c19a10c7c4b,Transferência enviada pelo Pix - Aulas de dança,Academia
10/10/2024,-159.42,51194d61-6b35-49fa-b78b-1f44139ec97e,Transferência enviada pelo Pix - Penteado para festa,Cabeleireiro
30/06/2024,-1693.03,a2f3447e-f35d-4690-ae92-902d507c1008,Financiamento imobiliário,Financiamentos
25/02/2024,-106.66,594e9c6a-3dda-4040-a404-337efba3ed36,Transferência enviada pelo Pix - Show musical,Lazer
10/05/2024,11134.23,6aebfc43-fe77-4edc-b5c1-ae64e7372670,Transferência Recebida - Salário mensal,Salário
22/06/2024,-30.34,8bf1a18e-23e4-4658-a58a-d7215604e120,Compra no débito via NuPay - Turbi,Transporte
01/11/2024,1053.5,062f099c-97be-4104-8dd4-3930e6113fb5,PIX Recebido - Comissão de vendas,Comissões
05/12/2024,121.81,b0eca570-fba8-4894-b51f-36b35df07e22,Depósito - Restituição IR,Restituição IR
15/01/2024,-289.53,3f567203-4875-4dc1-848c-996df1310902,Consulta psicológica,Terapia
05/07/2024,11527.53,624282d7-040b-475f-b728-4925f8a7e954,TED Recebida - 13º Salário,13º Salário
20/01/2024,-34.03,50fbda50-2470-4fb0-a0f8-59794249ed18,Compra no débito - Tarifa bancária,Taxas Bancárias
19/02/2024,-493.47,626f00d6-66f4-4cd7-b71e-c55a2c6a529e,Despesa geral,Outros
26/08/2024,-3544.11,8a40dc69-ed32-4a42-8356-638b576f88b0,Compra no débito - Aluguel comercial,Aluguel
13/04/2024,1619.57,5e116b70-9f5e-4d4f-b6dc-ff5a48004e5d,PIX Recebido - Comissão de vendas,Comissões
17/09/2024,-186.42,7e47df1a-24bc-4fbe-8a5f-9eb56c354c7f,Compra no débito - Neoenergia,Energia Elétrica
24/12/2024,-98.4,239f7599-a0d8-4823-aa77-8d4b913283de,Transferência enviada pelo Pix - YouTube Premium,Assinaturas
08/07/2024,-327.28,fb996548-56fb-452e-bc0c-b0ec01f105e7,Transferência enviada pelo Pix - Presente amigo,Presentes
25/07/2024,1195.0,54f03fe4-ac81-46b9-b7e7-0d6ae4bab048,Transferência recebida pelo Pix - PIX Recebido - Trabalho freelance,Freelance
08/05/2024,-450.17,a882ef8e-8272-4a31-80fb-ffa04d162845,Transferência enviada pelo Pix - Despesa eventual,Outros
24/07/2024,-55.96,736ce273-9330-4b6d-b488-63375701d366,Zara,Roupas
21/12/2024,-542.55,7286d4f0-a105-4253-82f2-f94afba3e284,Compra no débito via NuPay - Financiamento veículo,Financiamentos
24/11/2024,-402.63,7eb32c8c-6e04-40ec-bb0d-198c491c2f86,Transferência enviada pelo Pix - Multa semáforo,Multas
26/06/2024,-376.68,06fb1a61-b7f4-4722-8562-fc0df6352714,Plano de saúde NotreDame,Plano de Saúde
17/11/2024,-186.65,7ddee3a8-b618-4ffb-93f2-f0a3087f58bf,Transferência enviada pelo Pix - Riachuelo,Roupas
06/02/2024,-695.16,b2fbbc5c-6503-450f-965a-605a62e4acf8,Transferência enviada pelo Pix - Reforma do apartamento,Moradia
28/06/2024,-154.49,32f3887a-28cc-4f39-b469-7dea00afee6e,Transferência enviada pelo Pix - Bistrô francês,Restaurantes
11/08/2024,-6.05,6449473d-6eca-47f9-8b08-97ca7f461cb6,Uber - Transporte urbano,Transporte
14/11/2024,-36.53,8b626f8c-96d4-4077-abd0-ceb3f2de23c9,Cinema UCI,Cinema
22/04/2024,-131.2,cb7b084e-276b-423e-900d-b1c85073b394,Gasolina,Combustível
14/02/2024,-16.67,de8e6b3c-f1fb-47dd-b02f-9d5260a7662d,Compra no débito via NuPay - UPPAY,Transporte
23/03/2024,-937.15,bd13be4a-09e2-47ed-91d0-5a8d072214b0,Taxa veicular,IPVA
01/02/2024,-40.2,c9ba5cee-b54b-440d-8e52-3a70e0b3b3a4,Compra no débito - Medicamento controlado,Medicamentos
10/10/2024,8270.65,988a1a00-1237-4f41-9be8-6178e7da5b49,Depósito - 13º Salário,13º Salário
18/01/2024,-73.14,75801117-9eb5-42a0-823a-add13e40cf15,Multa por velocidade,Multas
27/08/2024,-127.6,2c0a83ef-e661-469f-9623-cc6bfd8fd917,Compra no débito via NuPay - Curso profissionalizante,Cursos
04/12/2024,-26.64,5a89c1c1-1419-4e99-a676-8f3f14474bff,Transferência enviada pelo Pix - Globoplay,Streaming
15/02/2024,916.94,908d260f-7d80-4f07-850f-4384f0d09bcb,Depósito - Renda extra,Renda Extra
18/06/2024,-156.65,85a70a6d-435c-4f84-8867-d55ac0196cca,Compra no débito via NuPay - Sessão de psicoterapia,Terapia
15/01/2024,-131.98,2572eb6b-fc71-43fb-a460-326245cfa07d,Transferência enviada pelo Pix - Amil,Medicamentos
04/04/2024,-360.55,7d004a74-5b8e-4e71-8702-e06692b0b08b,Transferência enviada pelo Pix - Multa rodízio,Multas
13/11/2024,-34.65,afb6782e-327e-48f6-883e-4f486dd87291,Walmart - Compras,Supermercado
29/09/2024,-1809.28,72399b8f-575e-4b7e-95a5-2eaff8fdd91d,Compra no débito - Faculdade,Educação
05/05/2024,-1765.53,01b16cfa-0174-43d3-ad38-9813ff4b74d0,Compra no débito - Financiamento estudantil,Empréstimos
24/02/2024,-2668.13,16a0ce66-4b35-4ba1-94bd-acf8113e5b53,Compra no débito via NuPay - Fatura cartão Santander,Cartão de Crédito
14/07/2024,-139.7,3fae9f39-55d2-4aa2-abaf-1499c8839a0c,Caern,Água
17/08/2024,-178.72,8cc2fd1b-cb79-4e4a-bf12-027cf0242190,Coloração capilar,Cabeleireiro
13/04/2024,1259.53,2d5da084-56a0-4f35-8cf2-a447dae4e70d,PIX Recebido - Venda,Vendas
13/08/2024,-631.41,9a0d1eeb-5a38-42f0-90ad-5565ae382e96,Manutenção predial,Moradia
05/04/2024,-19.65,790bafca-0ac0-4d12-852d-fbeaa2583896,Compra no débito - iCloud storage,Assinaturas
18/09/2024,3571.95,9a4cfe12-6407-4501-9b96-6840e167973a,Depósito - Salário empresa,Salário
21/11/2024,1670.28,4e353c0e-dca2-4281-93e1-ffb75754bd24,Depósito - Restituição IR,Restituição IR
04/08/2024,-191.13,84917cbf-6805-4d81-8f9b-5681fbb593e7,Vero Internet,Internet
12/05/2024,-266.89,0972dd5e-8211-4106-b541-8b1caff35430,Equatorial Energia - Conta de luz,Energia Elétrica
10/10/2024,-364.77,85392052-80c0-4dec-a552-f4d52336c254,Compra no débito - Consulta médica,Saúde
24/02/2024,-249.63,dffc6968-5dcc-4432-9f3e-78146685076f,Transferência enviada pelo Pix - Teatro,Lazer
11/09/2024,1020.76,6cd91a4e-49b9-4fa9-9e7a-856032fd1492,PIX Recebido - Pensão,Pensão Recebida
10/11/2024,-720.19,b80d2202-ee3e-4244-a550-f8b3edbb1ea5,Transferência enviada pelo Pix - Roupas infantis,Crianças
07/12/2024,-86.27,99090e8d-28a4-42c7-a018-f435a8a667e3,Transferência enviada pelo Pix - Pão de Açúcar,Supermercado
15/08/2024,-120.12,9350729b-2ff9-4dc1-8c21-14328612ce30,Compra no débito - Papelaria escolar,Material Escolar
01/04/2024,-1413.67,6fcbe37c-f811-49c7-ae35-40588dd92ca7,Parcela empréstimo pessoal,Empréstimos
15/05/2024,-188.86,65ee239c-f118-403b-b9a3-4d41281ab8b8,Transferência enviada pelo Pix - Equatorial Telecom,Internet
23/11/2024,4457.48,964e21ef-8275-4e63-9ed6-4f4515e0dd05,TED Recebida - Bonificação,Bonificação
09/10/2024,-726.45,a78f8bcf-d6c6-4588-aeb8-7127dacfe462,Transferência enviada pelo Pix - Previdência privada,Previdência
08/10/2024,-18.27,851512ac-7f39-4df0-8b62-98bd35152051,Transferência enviada pelo Pix - Taxa de manutenção conta,Taxas Bancárias
31/08/2024,542.76,0b3258cd-1385-4233-962a-fcf67637c86d,Depósito - Restituição IR,Restituição IR
05/02/2024,484.27,8229f9e5-315b-4860-a70c-6606364b4b41,Aplicação Fundos,Investimentos
06/10/2024,-42.77,5c7ffeb6-fa9b-45b4-807e-e94b78c4d26f,Despesa diversa,Outros
09/07/2024,-18.08,51c26ea3-def9-402f-a7c1-7525c4bdb2bf,Compra no débito via NuPay - Tarifa bancária,Taxas Bancárias
10/10/2024,-79.7,815beb29-d896-44f1-b9ed-b83c335d1884,LinkedIn Premium,Assinaturas
08/10/2024,-77.77,48450668-6c3b-4d36-8b0d-4e8082600343,Compra no débito - Neoenergia,Energia Elétrica
09/05/2024,-158.78,2e817bff-0e96-4e8b-b396-7f19e6e8520e,Compra no débito via NuPay - Drogaria São Paulo,Saúde
07/04/2024,-217.78,4916d0b6-3775-44af-b3f6-18059b586b71,Compra no débito via NuPay - Hotel para pets,Pets
01/01/2024,-1906.12,683b39e9-6384-4a11-b6bf-87197a68b48d,IPVA automóvel,IPVA
06/11/2024,-125.36,df33f93d-774e-4a51-84b5-e79c5096f626,Etanol,Combustível
19/01/2024,-2449.75,e7c40c8f-f8b0-4836-a462-ee424a9bab35,Financiamento veículo,Financiamentos
06/06/2024,3851.73,38521167-dd6d-4a39-a405-dbd4695bcf4d,PIX Recebido - Bonificação,Bonificação
04/10/2024,-100.94,91d4aded-a138-4569-9e36-887ed1235610,Compra no débito - Compra de jogo,Jogos
19/08/2024,-1070.27,e48b4bd3-dc6c-4026-a7f5-67dcbca88345,Transferência enviada pelo Pix - Seguro viagem,Viagens
14/09/2024,-326.63,f21eb6e8-8ada-41aa-9cee-0d067ba85de0,Compra no débito via NuPay - Crediário loja,Empréstimos
20/12/2024,-142.18,31406c7a-60fc-4b3a-bfee-c99390c4c7e8,Transferência enviada pelo Pix - Personal trainer,Academia
30/06/2024,-423.49,2462f21f-2434-4347-bedb-f2b95360c389,PGBL mensal,Previdência
10/12/2024,-74.01,fb2448dd-b08f-4dbe-a57c-5ec2e78c88e4,BOACOMPRA.COM - Plano Intermediário,Telefone
17/08/2024,992.64,a65c6ed9-37c8-4bb1-bee1-9dc0b9382db9,TED Recebida - Venda,Vendas
25/12/2024,8021.35,987efb90-aa91-4fe3-a364-50166da4a0bc,Transferência Recebida - 13º Salário,13º Salário
13/12/2024,2227.87,0d1480aa-c751-49a1-9167-f7590bf4a579,Depósito - Bonificação recebida,Bonificação
28/01/2024,-59.73,957ab8e2-35bd-413e-988e-fd01e0d52ce0,Tim Live - Plano Básico,Telefone
25/04/2024,1473.28,b231543c-732f-4779-b77f-9dbaeda4f839,Depósito - Serviço prestado,Freelance
28/08/2024,191.22,cd5a8bb3-0745-483e-a313-4c6870872e8a,TED Recebida - Renda extra,Renda Extra
21/01/2024,314.67,22825acb-a254-4f9c-8e9d-22db421f43af,Transferência recebida pelo Pix - Transferência Recebida - Freelance,Freelance
09/02/2024,-305.8,0a67bfab-5966-4c1d-9b36-e9e407e7746e,Multa rodízio,Multas
01/11/2024,4588.33,ff0ad35a-ada5-404f-ab6c-a950f2bf256e,TED Recebida - 13º Salário,13º Salário
06/07/2024,-356.72,3e39379e-64fc-42ad-ae46-6182448fb5bb,Condomínio residencial,Moradia
29/11/2024,-98.14,74a72524-4b0e-49f7-b700-b2e44bccd1d3,Bar de vinhos,Bares
26/05/2024,-382.84,7a96bcb5-cf32-4fe2-a110-a5d844bc600a,Transferência enviada pelo Pix - Curso de música,Cursos
04/03/2024,-156.16,1850361d-00de-4109-9d25-8bb0b0e3d529,Compra no débito - Créditos de jogo,Jogos
13/03/2024,-187.32,038df32a-7037-419a-a414-4aabd6edff88,Transferência enviada pelo Pix - Claro,Internet
12/11/2024,-74.31,9ae41787-f9f4-4eac-88d7-d29b166ee377,Batom e gloss,Cosméticos
12/01/2024,-35.35,c0822432-d0bc-47c5-9553-7a7d278a21d1,Combustível - Posto Shell,Transporte
26/03/2024,-943.04,c2e75392-8e5c-4bb1-a436-5a675009a938,Transferência enviada pelo Pix - Fraldas e produtos,Crianças
06/04/2024,2644.44,1f760713-fb06-4d06-9805-cef97bf766ca,Depósito - Serviço prestado,Freelance
01/08/2024,-35.94,1cc8b956-311c-4349-8823-5e71142baba0,Transferência enviada pelo Pix - Spotify Premium,Assinaturas
29/08/2024,1443.98,cee1cb5e-d5f9-4dac-97b3-5d5a29443dad,TED Recebida - Projeto freelance,Freelance
21/01/2024,-38.64,bd0cc65e-02a3-4727-a37a-035891670601,Compra no débito - Cedae,Água
18/01/2024,-690.42,af9b1c83-2544-4549-8585-de3755d2bc0b,Financiamento terreno,Financiamentos
02/09/2024,-342.14,a0bfd47a-d657-4d0a-9e39-d21fcab1e7fa,Compra no débito via NuPay - Sapato social,Sapatos
24/03/2024,-168.14,89f36545-9990-4b26-87c1-56a85669719d,Doação para abrigo de animais,Doações
07/03/2024,-56.47,6c9d9051-c5f4-4051-9800-3dbbf6375e63,Pão de Açúcar - Mercado,Supermercado
28/11/2024,-754.49,c1a56ac5-1c76-4e07-9d63-f204986dce83,Transferência enviada pelo Pix - Portaria,Moradia
06/03/2024,-105.2,05c6360a-f992-4597-a185-778740f749fe,NET Claro - Conta mensal,Telefone
31/01/2024,-36.86,26fe3146-0596-424e-b0c9-ed0e5239e701,Transferência enviada pelo Pix - Taxa de serviços,Taxas Bancárias
15/10/2024,-36.16,718d1e5d-374f-4059-a265-afd0f409fd8a,Transferência enviada pelo Pix - Cinema Cinemark,Cinema
16/05/2024,-59.29,2d3adfba-2135-47f0-b0c1-3b9477b5248d,Transferência enviada pelo Pix - Coloração capilar,Cabeleireiro
26/07/2024,-1233.93,3563544f-3f9d-4a2d-805f-c9fad8fb7ad6,Transferência enviada pelo Pix - IPVA motocicleta,IPVA
19/05/2024,300.27,2732cf8b-742c-4d41-a017-dbbc203b7cbf,TED Recebida - Renda extra,Renda Extra
23/07/2024,-1803.19,f8f6f7f6-ccf3-402f-9f0e-567d59a866e2,Compra no débito - Imposto veículo,IPVA
21/01/2024,-2600.79,1cf0e5d5-8ad9-4410-9491-f52bc44fd603,Consórcio automóvel,Financiamentos
09/01/2024,-80.17,10aba85d-abfa-4bfb-beef-be3390643d27,Sanepar - Água e esgoto,Água
13/11/2024,-382.25,7ac642f1-a510-464e-838e-e2bbdec58860,Despesa geral,Outros
18/06/2024,626.37,31031986-f4c6-443f-b590-32d80b1ba860,Depósito - Renda extra,Renda Extra
22/12/2024,-2943.44,901ef01f-7d28-4c4d-b91a-ebdb75175a62,Financiamento veículo,Financiamentos
26/09/2024,-76.19,c891a26f-9982-40ea-9911-8675b55b9349,Compra no débito - Bar de vinhos,Bares
31/07/2024,-71.31,4f26e40f-a6de-4a5a-8fb0-2f34df79dbe7,Compra no débito via NuPay - Drogaria São Paulo,Saúde
19/11/2024,-729.09,dce61b2b-6f69-475f-b119-5fc7369ad9f8,Compra no débito via NuPay - Plano de saúde Bradesco,Plano de Saúde
26/02/2024,-247.46,2a24a16e-3e15-4c93-997a-762eb8ab2880,Transferência enviada pelo Pix - Consulta psicológica,Terapia
29/03/2024,-5.71,7f2ffd7b-caca-479b-b9a6-6a9e9edacf4c,Taxa de estacionamento - Estacionamento Rotativo,Transporte
17/12/2024,-177.39,a033e690-981f-4fd4-8f73-005db709d0b4,Compra no débito - Drogaria São Paulo,Saúde
13/08/2024,-110.1,43794a95-755f-4e0e-ad6a-7b0479e3aaf3,Compra no débito - Compra de livros escolares,Livros
08/09/2024,-48.7,f8ffef79-7110-4079-b16e-832c68e54f0a,Compra no débito - Recarga de gás,Gás
19/11/2024,-2380.71,de326cf4-b29c-4041-a1c2-9ff99692cc32,Aluguel de carro,Viagens
05/02/2024,-174.71,fd68de47-0fe9-4df9-b468-3c98d70594af,Compra no débito - Coloração capilar,Cabeleireiro
31/08/2024,-75.03,fffa6877-7362-4891-9b55-1d8ca1d5b812,Pagamento Amil via PIX,Saúde
09/06/2024,403.48,569313fa-af5e-4560-9822-5c3183b88b1e,PIX Recebido - Venda,Vendas
20/04/2024,4595.08,dc775cad-3c2e-4bc2-b183-4fcf14f6d2da,Transferência recebida pelo Pix - Transferência - Salário líquido,Salário
11/04/2024,-279.41,cf751323-59b1-4c53-acd0-e6d3f5f56108,Creme hidratante,Cosméticos
25/04/2024,3813.35,2bec8afa-4b77-4309-bf5c-a317c891bc15,Transferência recebida pelo Pix - TED Recebida - Pagamento salário,Salário
07/02/2024,1818.35,b1fd709a-5004-4069-b560-6c9ce49f36a1,Transferência recebida pelo Pix - TED Recebida - Projeto freelance,Freelance
13/12/2024,-1745.43,a57c03bb-bb88-41bb-bbd6-02b44f9fb573,Transferência enviada pelo Pix - CDC veículo,Financiamentos
16/12/2024,-111.82,cb57a7b2-1614-4e88-8147-4bca5a61118b,Transferência enviada pelo Pix - Oi Fibra,Telefone
16/06/2024,3084.03,03287796-6018-4bf6-b4b8-1434203d59d2,Transferência Recebida - Salário mensal,Salário
06/01/2024,-29.06,fb3124fb-46a3-4fdb-a31a-20b84b0adfd4,Transferência enviada pelo Pix - Botijão P13,Gás
27/11/2024,1078.95,5a76aa65-f625-4a1d-954e-14573fe10c84,Transferência Recebida - Venda de produto,Vendas
26/05/2024,-435.58,15113ff2-ffb4-4ac1-bae4-270a93fa3e4d,Compra no débito via NuPay - Financiamento estudantil,Empréstimos
30/12/2024,-51.78,18a763f2-0aba-40a0-93ff-faf356d77fc2,Transferência enviada pelo Pix - YouTube Premium,Streaming
09/06/2024,-68.17,629aae40-0073-481c-9480-5174e93c886c,Copel Telecom - Internet banda larga,Telefone
01/10/2024,-186.01,ac6cc7bd-fa7b-4984-90ae-dd51b772c08f,Transferência enviada pelo Pix - Riachuelo,Roupas
03/01/2024,-44.04,b241ee6c-bb42-49ec-be23-5ec5eb273078,Casa noturna,Bares
29/07/2024,-225.18,b8945371-f942-451a-ab43-500a1545e954,Show musical,Lazer
22/08/2024,-49.48,073927bd-6222-4a27-8631-2001f248db44,Transferência enviada pelo Pix - Cadernos e canetas,Material Escolar
10/11/2024,-40.85,fc8555c8-f143-4dcb-8629-5901abb06d5e,Compra no débito - Office 365,Assinaturas
16/08/2024,-2682.65,597ba409-6180-46df-8444-eda0a45d0d08,Aluguel comercial,Aluguel
26/11/2024,-197.08,20d026b0-585d-4ef8-9f32-d2522284727b,Transferência enviada pelo Pix - Crossfit,Academia
19/01/2024,-83.78,c88912e9-1bb3-4935-8bb1-45e20343c9b4,Compra no débito - Sanepar,Água
11/04/2024,-112.69,43541128-b1e1-45d6-812a-d5f40034c795,Transferência enviada pelo Pix - Aquisição de livros,Livros
10/02/2024,393.38,d968568b-6953-452c-bf9c-2a5928a4946d,Transferência Recebida - Renda extra,Renda Extra
10/08/2024,2768.76,d0d60a9a-4eb7-4299-9600-e557a293dbf8,Transferência - Salário líquido,Salário
01/07/2024,-122.04,4776d85f-6ee5-4eeb-bb93-44232a8d7f79,Compra no débito - Banho e tosa,Pets
29/05/2024,-941.49,12bfe659-4391-43ff-a5a0-d311007919b2,Transferência enviada pelo Pix - Roupas infantis,Crianças
04/08/2024,-849.13,d50a312c-a16c-44af-b367-b03df1955175,Transferência enviada pelo Pix - Condomínio residencial,Moradia
17/08/2024,-296.57,13e9b884-7047-465d-983c-0698367987ab,Pagamento Atacadão via PIX,Supermercado
19/05/2024,9250.82,d8329ffb-d121-4995-ad3b-18d4d0335678,Transferência Recebida - 13º Salário,13º Salário
21/01/2024,-171.58,01c2c7e8-6b30-4d31-acc2-e5e0b1b4e933,Seguro celular,Seguros
25/06/2024,-41.63,92503571-5fbc-4053-9b41-f04d9b181d9b,Compra no débito via NuPay - Livraria Saraiva,Livros
19/04/2024,-1811.12,09ab51d2-0ad5-4cfa-9068-785b34323e11,Transferência enviada pelo Pix - IPTU comercial,IPTU
10/09/2024,-1960.74,014b0456-fd99-46b6-aa7e-479cdfabde27,Compra no débito - Microcrédito,Empréstimos
21/03/2024,-101.38,281cb4e9-eab1-475b-8938-74a4d933fe3c,Compra no débito via NuPay - BR Mania,Combustível
03/10/2024,1969.76,98cbac9c-cf7f-4905-9439-aec927a93362,TED Recebida - Pensão,Pensão Recebida
25/05/2024,-170.97,bfcbe90e-1fc2-47e2-b2c9-11591a407c6b,Lanche escolar,Crianças
18/10/2024,-254.83,7d8a7f3a-af58-4fab-a1c6-cde255aca4e3,Pão de Açúcar - Compras do mês,Supermercado
11/02/2024,1135.3,3119c2e7-080a-4a06-9556-87edbaeb8c3d,Transferência Recebida - Comissão,Comissões
24/10/2024,-407.21,d5ece448-2cdc-4aaa-ad5f-aeed8c33fec9,Gasto esporádico,Outros
28/04/2024,-199.45,0b4ea0e2-319a-4b08-b156-73e9976a09ef,Compra no débito via NuPay - Super São Luiz,Supermercado
23/03/2024,-667.22,1408f208-65a5-47d5-8222-aa800cebee43,Aluguel loja,Aluguel
25/04/2024,-142.13,750c854c-290a-476c-8bcf-46cf4587551e,Compra no débito via NuPay - Coloração capilar,Cabeleireiro
11/09/2024,-131.03,c5f0fa6b-4cf5-4f13-8835-3e9da38ce085,Compra no débito via NuPay - Assaí Atacadista,Supermercado
19/09/2024,-31.15,02d3b660-5960-4a4b-b881-91289cee1cd0,Compra no débito - Nintendo eShop,Jogos
15/09/2024,-1487.82,d6f9ec60-3056-47eb-8c27-532bb2b03617,Tesouro Direto - Resgate,Investimentos
11/09/2024,-73.52,628eaeb8-9de0-41a9-a29d-caa4d6da4b92,Compra no débito via NuPay - Recarga celular,Telefone
20/06/2024,-202.32,c98bd667-bafe-4823-844d-a576860a8ac5,Transferência enviada pelo Pix - Museu,Lazer
